partida_id,rodada,data,hora,mandante,visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_placar,visitante_placar,mandante_estado,visitante_estado
5173,19,2015-08-16,16:00:00,Cruzeiro,Internacional,V. Luxemburgo da Silva,A. Fucks,-, Mineirão,0,0,MG,RS
5174,19,2015-08-16,16:00:00,Sport,Ponte Preta,E. Baptista,D. Ghidoni Junior,-,Adelmar da Costa Carvalho,1,1,PE,SP
5175,19,2015-08-16,18:29:00,Gremio,Joinville,R. Machado Marques,P. Lopes de Gusmão,Gremio,Arena do Grêmio,2,1,RS,SC
5176,19,2015-08-16,18:31:00,Chapecoense,Atletico-MG,V. Eutrópio,L. Culpi,Chapecoense,Arena Condá,2,1,SC,MG
5177,20,2015-08-22,18:30:00,Goias,Vasco,J. Camargo,J. de Amorim Campos,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),3,0,GO,RJ
5178,20,2015-08-22,18:30:00,Santos,Avai,D. Silvestre Júnior,G. Kleina,Santos,Estádio Urbano Caldeira,5,2,SP,SC
5179,20,2015-08-22,21:00:00,Figueirense,Sport,R. Rodrigues Simões,E. Baptista,Figueirense, Orlando Scarpelli,2,1,SC,PE
5180,20,2015-08-23,11:01:00,Coritiba,Chapecoense,N. da Silveira Júnior,V. Eutrópio,Coritiba, Couto Pereira,1,0,PR,SC
5181,20,2015-08-23,11:01:00,Ponte Preta,Gremio,D. Ghidoni Junior,R. Machado Marques,-, Moisés Lucarelli,0,0,SP,RS
5182,20,2015-08-23,15:59:00,Joinville,Fluminense,P. Lopes de Gusmão,E. Alves Moreira,Joinville,Arena Joinville,2,1,SC,RJ
5183,20,2015-08-23,16:00:00,Internacional,Athletico-PR,A. Fucks,M. Mendes,Internacional,Estádio José Pinheiro Borda,2,0,RS,PR
5184,20,2015-08-23,16:01:00,Corinthians,Cruzeiro,A. Bacchi,V. Luxemburgo da Silva,Corinthians,Neo Química Arena,3,0,SP,MG
5185,20,2015-08-23,16:01:00,Flamengo,Sao Paulo,O. de Oliveira Filho,J. Osorio,Flamengo, Maracanã,2,1,RJ,SP
5186,20,2015-08-23,18:30:00,Atletico-MG,Palmeiras,L. Culpi,M. de Oliveira Santos,Atletico-MG,Estádio Raimundo Sampaio,2,1,MG,SP
5187,21,2015-08-29,18:30:00,Vasco,Figueirense,J. de Amorim Campos,R. Rodrigues Simões,Figueirense, Maracanã,0,1,RJ,SC
5188,21,2015-08-29,20:59:00,Sao Paulo,Ponte Preta,J. Osorio,D. Ghidoni Junior,Sao Paulo, Morumbi,3,0,SP,SP
5189,21,2015-08-30,11:02:00,Gremio,Coritiba,R. Machado Marques,N. da Silveira Júnior,-,Arena do Grêmio,0,0,RS,PR
5190,21,2015-08-30,11:02:00,Avai,Internacional,G. Kleina,A. Fucks,Avai,  Ressacada,3,0,SC,RS
5191,21,2015-08-30,16:00:00,Palmeiras,Joinville,M. de Oliveira Santos,P. Lopes de Gusmão,Palmeiras,Allianz Parque,3,2,SP,SC
5192,21,2015-08-30,16:00:00,Fluminense,Atletico-MG,E. Alves Moreira,L. Culpi,Atletico-MG, Maracanã,1,2,RJ,MG
5193,21,2015-08-30,16:00:00,Sport,Flamengo,E. Baptista,O. de Oliveira Filho,Flamengo,Arena de Pernambuco,0,1,PE,RJ
5194,21,2015-08-30,16:01:00,Chapecoense,Corinthians,V. Eutrópio,A. Bacchi,Corinthians,Arena Condá,1,3,SC,SP
5195,21,2015-08-30,18:31:00,Cruzeiro,Santos,V. Luxemburgo da Silva,D. Silvestre Júnior,Santos, Mineirão,0,1,MG,SP
5196,21,2015-08-30,18:31:00,Athletico-PR,Goias,M. Mendes,J. Camargo,Athletico-PR,Estádio Joaquim Américo Guimarães,3,0,PR,GO
5197,22,2015-09-02,19:33:00,Joinville,Sao Paulo,P. Lopes de Gusmão,J. Osorio,-,Arena Joinville,0,0,SC,SP
5198,22,2015-09-02,19:29:00,Ponte Preta,Cruzeiro,D. Ghidoni Junior,D. de Souza,Cruzeiro, Moisés Lucarelli,1,2,SP,MG
5199,22,2015-09-02,19:30:00,Internacional,Vasco,A. Fucks,J. de Amorim Campos,Internacional,Estádio José Pinheiro Borda,6,0,RS,RJ
5200,22,2015-09-02,21:01:00,Flamengo,Avai,O. de Oliveira Filho,G. Kleina,Flamengo,Arena das Dunas,3,0,RJ,SC
5201,22,2015-09-02,20:59:00,Atletico-MG,Athletico-PR,L. Culpi,M. Mendes,Athletico-PR,Estádio Raimundo Sampaio,0,1,MG,PR
5202,22,2015-09-02,22:01:00,Coritiba,Sport,N. da Silveira Júnior,E. Baptista,-, Couto Pereira,0,0,PR,PE
5203,22,2015-09-02,22:00:00,Corinthians,Fluminense,A. Bacchi,E. Alves Moreira,Corinthians,Neo Química Arena,2,0,SP,RJ
5204,22,2015-09-02,21:59:00,Goias,Palmeiras,J. Camargo,M. de Oliveira Santos,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),1,0,GO,SP
5205,22,2015-09-03,19:32:00,Santos,Chapecoense,D. Silvestre Júnior,V. Eutrópio,Santos,Estádio Urbano Caldeira,3,1,SP,SC
5206,22,2015-09-03,21:01:00,Figueirense,Gremio,R. Rodrigues Simões,R. Machado Marques,Gremio, Orlando Scarpelli,0,2,SC,RS
5207,23,2015-09-05,19:29:00,Sao Paulo,Internacional,J. Osorio,A. Fucks,Sao Paulo, Morumbi,2,0,SP,RS
5208,23,2015-09-05,19:31:00,Vasco,Atletico-MG,J. de Amorim Campos,L. Culpi,Atletico-MG, Maracanã,1,2,RJ,MG
5209,23,2015-09-05,21:01:00,Athletico-PR,Joinville,M. Mendes,P. Lopes de Gusmão,-,Estádio Joaquim Américo Guimarães,0,0,PR,SC
5210,23,2015-09-06,11:00:00,Cruzeiro,Figueirense,L. Venker de Menezes,R. Rodrigues Simões,Cruzeiro, Mineirão,5,1,MG,SC
5211,23,2015-09-06,11:00:00,Chapecoense,Ponte Preta,V. Eutrópio,D. Ghidoni Junior,-,Arena Condá,0,0,SC,SP
5212,23,2015-09-06,15:59:00,Gremio,Goias,R. Machado Marques,J. Camargo,Gremio,Arena do Grêmio,2,1,RS,GO
5213,23,2015-09-06,15:59:00,Palmeiras,Corinthians,M. de Oliveira Santos,A. Bacchi,-,Allianz Parque,3,3,SP,SP
5214,23,2015-09-06,16:02:00,Avai,Coritiba,G. Kleina,N. da Silveira Júnior,Coritiba,  Ressacada,0,2,SC,PR
5215,23,2015-09-06,15:59:00,Fluminense,Flamengo,E. Alves Moreira,O. de Oliveira Filho,Flamengo, Maracanã,1,3,RJ,RJ
5216,23,2015-09-06,18:31:00,Sport,Santos,E. Baptista,D. Silvestre Júnior,-,Adelmar da Costa Carvalho,1,1,PE,SP
5217,24,2015-09-09,19:29:00,Ponte Preta,Vasco,D. Ghidoni Junior,J. de Amorim Campos,Vasco, Moisés Lucarelli,0,1,SP,RJ
5218,24,2015-09-09,19:30:00,Atletico-MG,Avai,L. Culpi,G. Kleina,Atletico-MG,Estádio Raimundo Sampaio,2,0,MG,SC
5219,24,2015-09-09,19:30:00,Internacional,Palmeiras,A. Fucks,M. de Oliveira Santos,Internacional,Estádio José Pinheiro Borda,1,0,RS,SP
5220,24,2015-09-09,21:03:00,Figueirense,Athletico-PR,R. Rodrigues Simões,M. Mendes,-, Orlando Scarpelli,1,1,SC,PR
5221,24,2015-09-09,22:02:00,Coritiba,Fluminense,N. da Silveira Júnior,E. Alves Moreira,-, Couto Pereira,1,1,PR,RJ
5222,24,2015-09-09,22:00:00,Santos,Sao Paulo,D. Silvestre Júnior,J. Osorio,Santos,Estádio Urbano Caldeira,3,0,SP,SP
5223,24,2015-09-09,22:00:00,Corinthians,Gremio,A. Bacchi,R. Machado Marques,-,Neo Química Arena,1,1,SP,RS
5224,24,2015-09-10,19:30:00,Goias,Sport,J. Camargo,E. Baptista,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),1,0,GO,PE
5225,24,2015-09-10,20:59:00,Joinville,Chapecoense,P. Lopes de Gusmão,V. Eutrópio,-,Arena Joinville,0,0,SC,SC
5226,24,2015-09-10,21:00:00,Flamengo,Cruzeiro,O. de Oliveira Filho,L. Venker de Menezes,Flamengo, Maracanã,2,0,RJ,MG
5227,25,2015-09-12,18:30:00,Coritiba,Internacional,N. da Silveira Júnior,A. Fucks,Internacional, Couto Pereira,0,1,PR,RS
5228,25,2015-09-12,20:59:00,Palmeiras,Figueirense,M. de Oliveira Santos,R. Rodrigues Simões,Palmeiras,Allianz Parque,2,0,SP,SC
5229,25,2015-09-13,11:02:00,Ponte Preta,Santos,D. Ghidoni Junior,D. Silvestre Júnior,Ponte Preta, Moisés Lucarelli,3,1,SP,SP
5230,25,2015-09-13,11:00:00,Corinthians,Joinville,A. Bacchi,P. Lopes de Gusmão,Corinthians,Neo Química Arena,3,0,SP,SC
5231,25,2015-09-13,16:00:00,Cruzeiro,Atletico-MG,L. Venker de Menezes,L. Culpi,-, Mineirão,1,1,MG,MG
5232,25,2015-09-13,16:00:00,Gremio,Sao Paulo,R. Machado Marques,J. Osorio,Sao Paulo,Arena do Grêmio,1,2,RS,SP
5233,25,2015-09-13,16:00:00,Chapecoense,Flamengo,V. Eutrópio,O. de Oliveira Filho,Flamengo,Arena Condá,1,3,SC,RJ
5234,25,2015-09-13,16:00:00,Vasco,Athletico-PR,J. de Amorim Campos,M. Mendes,Vasco, Maracanã,2,0,RJ,PR
5235,25,2015-09-13,18:31:00,Avai,Goias,G. Kleina,J. Camargo,Avai,  Ressacada,2,1,SC,GO
5236,25,2015-09-13,18:30:00,Sport,Fluminense,E. Baptista,E. Alves Moreira,Sport,Arena de Pernambuco,1,0,PE,RJ
5237,26,2015-09-16,19:30:00,Joinville,Sport,P. Lopes de Gusmão,E. Baptista,-,Arena Joinville,1,1,SC,PE
5238,26,2015-09-16,19:30:00,Fluminense,Palmeiras,E. Alves Moreira,M. de Oliveira Santos,Palmeiras, Maracanã,1,4,RJ,SP
5239,26,2015-09-16,19:29:00,Goias,Ponte Preta,J. Camargo,D. Ghidoni Junior,Ponte Preta,Estádio do Governo do Estado de Goiás (Serra Dourada),1,2,GO,SP
5240,26,2015-09-16,21:02:00,Figueirense,Avai,R. Rodrigues Simões,G. Kleina,Avai, Orlando Scarpelli,0,1,SC,SC
5241,26,2015-09-16,21:01:00,Athletico-PR,Gremio,M. Mendes,R. Machado Marques,Gremio, Couto Pereira,1,2,PR,RS
5242,26,2015-09-16,21:59:00,Santos,Atletico-MG,D. Silvestre Júnior,L. Culpi,Santos,Estádio Urbano Caldeira,4,0,SP,MG
5243,26,2015-09-16,21:59:00,Internacional,Corinthians,A. Fucks,A. Bacchi,Internacional,Estádio José Pinheiro Borda,2,1,RS,SP
5244,26,2015-09-16,22:01:00,Cruzeiro,Vasco,L. Venker de Menezes,J. de Amorim Campos,-, Mineirão,2,2,MG,RJ
5245,26,2015-09-17,19:31:00,Sao Paulo,Chapecoense,J. Osorio,A. Ferreira,-, Morumbi,0,0,SP,SC
5246,26,2015-09-17,21:00:00,Flamengo,Coritiba,O. de Oliveira Filho,N. da Silveira Júnior,Coritiba,Estádio Nacional de Brasília,0,2,RJ,PR
5247,27,2015-09-19,18:32:00,Palmeiras,Gremio,M. de Oliveira Santos,R. Machado Marques,Palmeiras,Estádio Municipal Paulo Machado de Carvalho,3,2,SP,RS
5248,27,2015-09-19,18:29:00,Internacional,Figueirense,A. Fucks,H. Coutinho,-,Estádio José Pinheiro Borda,1,1,RS,SC
5249,27,2015-09-19,21:00:00,Ponte Preta,Fluminense,D. Ghidoni Junior,E. Baptista,Ponte Preta, Moisés Lucarelli,3,1,SP,RJ
5250,27,2015-09-20,11:02:00,Goias,Joinville,,P. Lopes de Gusmão,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),3,0,GO,SC
5251,27,2015-09-20,11:04:00,Corinthians,Santos,A. Bacchi,D. Silvestre Júnior,Corinthians,Neo Química Arena,2,0,SP,SP
5252,27,2015-09-20,16:01:00,Vasco,Sport,J. de Amorim Campos,D. Pollo Barioni,Vasco, Maracanã,2,1,RJ,PE
5253,27,2015-09-20,16:00:00,Atletico-MG,Flamengo,L. Culpi,O. de Oliveira Filho,Atletico-MG,Estádio Raimundo Sampaio,4,1,MG,RJ
5254,27,2015-09-20,16:02:00,Avai,Sao Paulo,G. Kleina,J. Osorio,Avai,  Ressacada,2,1,SC,SP
5255,27,2015-09-20,18:32:00,Chapecoense,Cruzeiro,A. Ferreira,L. Venker de Menezes,Cruzeiro,Arena Condá,0,2,SC,MG
5256,27,2015-09-20,18:30:00,Coritiba,Athletico-PR,N. da Silveira Júnior,M. Mendes,Coritiba, Couto Pereira,2,0,PR,PR
5257,28,2015-09-26,18:30:00,Fluminense,Goias,E. Baptista,A. Alves da Silva Neto,Fluminense, Maracanã,2,0,RJ,GO
5258,28,2015-09-26,21:00:00,Gremio,Avai,R. Machado Marques,G. Kleina,Gremio,Arena do Grêmio,3,1,RS,SC
5259,28,2015-09-27,11:00:00,Athletico-PR,Ponte Preta,M. Mendes,D. Ghidoni Junior,Ponte Preta,Estádio Joaquim Américo Guimarães,1,2,PR,SP
5260,28,2015-09-27,11:01:00,Santos,Internacional,D. Silvestre Júnior,A. Fucks,Santos,Estádio Urbano Caldeira,3,1,SP,RS
5261,28,2015-09-27,16:00:00,Flamengo,Vasco,O. de Oliveira Filho,J. de Amorim Campos,Vasco, Maracanã,1,2,RJ,RJ
5262,28,2015-09-27,16:00:00,Joinville,Atletico-MG,P. Lopes de Gusmão,L. Culpi,-,Arena Joinville,2,2,SC,MG
5263,28,2015-09-27,16:00:00,Figueirense,Corinthians,H. Coutinho,A. Bacchi,Corinthians, Orlando Scarpelli,1,3,SC,SP
5264,28,2015-09-27,16:03:00,Sao Paulo,Palmeiras,J. Osorio,M. de Oliveira Santos,-, Morumbi,1,1,SP,SP
5265,28,2015-09-27,18:30:00,Sport,Chapecoense,Falcao,A. Ferreira,Sport,Adelmar da Costa Carvalho,3,0,PE,SC
5266,28,2015-09-27,18:30:00,Cruzeiro,Coritiba,L. Venker de Menezes,N. da Silveira Júnior,Cruzeiro, Mineirão,2,0,MG,PR
5267,29,2015-10-03,18:30:00,Internacional,Sport,A. Fucks,Falcao,Internacional,Estádio José Pinheiro Borda,2,1,RS,PE
5268,29,2015-10-03,18:31:00,Coritiba,Atletico-MG,N. da Silveira Júnior,L. Culpi,Atletico-MG, Couto Pereira,0,3,PR,MG
5269,29,2015-10-03,21:00:00,Sao Paulo,Athletico-PR,J. Osorio,S. de Oliveira Vieira,Sao Paulo, Morumbi,1,0,SP,PR
5270,29,2015-10-04,11:04:00,Avai,Vasco,G. Kleina,J. de Amorim Campos,-,  Ressacada,1,1,SC,RJ
5271,29,2015-10-04,11:01:00,Flamengo,Joinville,O. de Oliveira Filho,P. Lopes de Gusmão,Flamengo, Maracanã,2,0,RJ,SC
5272,29,2015-10-04,16:03:00,Santos,Fluminense,D. Silvestre Júnior,E. Baptista,Santos,Estádio Urbano Caldeira,3,1,SP,RJ
5273,29,2015-10-04,16:01:00,Cruzeiro,Gremio,L. Venker de Menezes,R. Machado Marques,-, Mineirão,0,0,MG,RS
5274,29,2015-10-04,16:00:00,Goias,Figueirense,A. Alves da Silva Neto,H. Coutinho,Figueirense,Estádio do Governo do Estado de Goiás (Serra Dourada),2,3,GO,SC
5275,29,2015-10-04,16:02:00,Ponte Preta,Corinthians,D. Ghidoni Junior,A. Bacchi,-, Moisés Lucarelli,2,2,SP,SP
5276,29,2015-10-04,18:32:00,Chapecoense,Palmeiras,A. Ferreira,M. de Oliveira Santos,Chapecoense,Arena Condá,5,1,SC,SP
5277,30,2015-10-14,19:30:00,Atletico-MG,Internacional,L. Culpi,A. Fucks,Atletico-MG,Estádio Raimundo Sampaio,2,1,MG,RS
5278,30,2015-10-14,19:30:00,Sport,Avai,Falcao,G. Kleina,Sport,Adelmar da Costa Carvalho,3,0,PE,SC
5279,30,2015-10-14,21:00:00,Joinville,Coritiba,P. Lopes de Gusmão,N. da Silveira Júnior,Joinville,Arena Joinville,3,1,SC,PR
5280,30,2015-10-14,21:00:00,Figueirense,Flamengo,H. Coutinho,O. de Oliveira Filho,Figueirense, Orlando Scarpelli,3,0,SC,RJ
5281,30,2015-10-14,21:00:00,Palmeiras,Ponte Preta,M. de Oliveira Santos,F. Moreira,Ponte Preta,Allianz Parque,0,1,SP,SP
5282,30,2015-10-14,22:00:00,Fluminense,Sao Paulo,E. Baptista,D. Ghidoni Junior,Fluminense, Maracanã,2,0,RJ,SP
5283,30,2015-10-14,22:01:00,Athletico-PR,Cruzeiro,C. Borges dos Santos,L. Venker de Menezes,-,Estádio Joaquim Américo Guimarães,2,2,PR,MG
5284,30,2015-10-15,19:31:00,Vasco,Chapecoense,J. de Amorim Campos,A. Ferreira,-, Maracanã,1,1,RJ,SC
5285,30,2015-10-15,19:30:00,Corinthians,Goias,A. Bacchi,A. Alves da Silva Neto,Corinthians,Neo Química Arena,3,0,SP,GO
5286,30,2015-10-15,21:01:00,Gremio,Santos,R. Machado Marques,D. Silvestre Júnior,Gremio,Arena do Grêmio,1,0,RS,SP
5287,31,2015-10-17,18:34:00,Avai,Palmeiras,G. Kleina,M. de Oliveira Santos,Palmeiras,  Ressacada,1,3,SC,SP
5288,31,2015-10-17,21:01:00,Joinville,Figueirense,P. Lopes de Gusmão,H. Coutinho,Joinville,Arena Joinville,1,0,SC,SC
5289,31,2015-10-18,11:04:00,Ponte Preta,Coritiba,F. Moreira,N. da Silveira Júnior,Ponte Preta, Moisés Lucarelli,3,0,SP,PR
5290,31,2015-10-18,11:00:00,Cruzeiro,Fluminense,L. Venker de Menezes,E. Baptista,Cruzeiro, Mineirão,2,0,MG,RJ
5291,31,2015-10-18,16:00:00,Athletico-PR,Corinthians,C. Borges dos Santos,A. Bacchi,Corinthians,Estádio Joaquim Américo Guimarães,1,4,PR,SP
5292,31,2015-10-18,16:01:00,Flamengo,Internacional,O. de Oliveira Filho,A. Fucks,Internacional, Maracanã,0,1,RJ,RS
5293,31,2015-10-18,16:00:00,Sao Paulo,Vasco,D. Ghidoni Junior,J. de Amorim Campos,-, Morumbi,2,2,SP,RJ
5294,31,2015-10-18,16:59:00,Gremio,Chapecoense,R. Machado Marques,A. Ferreira,Chapecoense,Arena do Grêmio,2,3,RS,SC
5295,31,2015-10-18,16:59:00,Santos,Goias,D. Silvestre Júnior,A. Alves da Silva Neto,Santos,Estádio Urbano Caldeira,3,1,SP,GO
5296,31,2015-10-18,18:29:00,Sport,Atletico-MG,Falcao,L. Culpi,Sport,Arena de Pernambuco,4,1,PE,MG
5297,32,2015-10-24,17:00:00,Fluminense,Athletico-PR,E. Baptista,C. Borges dos Santos,Athletico-PR, Maracanã,0,1,RJ,PR
5298,32,2015-10-24,18:31:00,Internacional,Joinville,A. Fucks,P. Lopes de Gusmão,Internacional,Estádio José Pinheiro Borda,1,0,RS,SC
5299,32,2015-10-24,18:31:00,Figueirense,Santos,H. Coutinho,D. Silvestre Júnior,-, Orlando Scarpelli,0,0,SC,SP
5300,32,2015-10-24,21:01:00,Palmeiras,Sport,M. de Oliveira Santos,Falcao,Sport,Estádio Municipal Paulo Machado de Carvalho,0,2,SP,PE
5301,32,2015-10-25,17:01:00,Corinthians,Flamengo,A. Bacchi,O. de Oliveira Filho,Corinthians,Neo Química Arena,1,0,SP,RJ
5302,32,2015-10-25,17:07:00,Coritiba,Sao Paulo,N. da Silveira Júnior,D. Ghidoni Junior,Sao Paulo, Couto Pereira,1,2,PR,SP
5303,32,2015-10-25,16:59:00,Chapecoense,Avai,A. Ferreira,G. Kleina,-,Arena Condá,0,0,SC,SC
5304,32,2015-10-25,17:01:00,Vasco,Gremio,J. de Amorim Campos,R. Machado Marques,-, Maracanã,0,0,RJ,RS
5305,32,2015-10-25,17:59:00,Goias,Cruzeiro,D. Sérgio,L. Venker de Menezes,Cruzeiro,Estádio do Governo do Estado de Goiás (Serra Dourada),0,1,GO,MG
5306,32,2015-10-25,19:30:00,Atletico-MG,Ponte Preta,L. Culpi,F. Moreira,Atletico-MG,Estádio Raimundo Sampaio,2,1,MG,SP
5307,33,2015-10-31,17:00:00,Sao Paulo,Sport,D. Ghidoni Junior,Falcao,Sao Paulo, Morumbi,3,0,SP,PE
5308,33,2015-10-31,19:31:00,Avai,Cruzeiro,G. Kleina,L. Venker de Menezes,-,  Ressacada,1,1,SC,MG
5309,33,2015-10-31,19:31:00,Ponte Preta,Joinville,F. Moreira,P. Lopes de Gusmão,Ponte Preta, Moisés Lucarelli,1,0,SP,SC
5310,33,2015-10-31,21:02:00,Coritiba,Figueirense,N. da Silveira Júnior,H. Coutinho,-, Couto Pereira,1,1,PR,SC
5311,33,2015-11-01,17:01:00,Chapecoense,Athletico-PR,A. Ferreira,C. Borges dos Santos,-,Arena Condá,0,0,SC,PR
5312,33,2015-11-01,17:01:00,Santos,Palmeiras,D. Silvestre Júnior,M. de Oliveira Santos,Santos,Estádio Urbano Caldeira,2,1,SP,SP
5313,33,2015-11-01,17:00:00,Gremio,Flamengo,R. Machado Marques,O. de Oliveira Filho,Gremio,Arena do Grêmio,2,0,RS,RJ
5314,33,2015-11-01,17:00:00,Atletico-MG,Corinthians,L. Culpi,A. Bacchi,Corinthians,Estádio Raimundo Sampaio,0,3,MG,SP
5315,33,2015-11-01,18:03:00,Vasco,Fluminense,J. de Amorim Campos,E. Baptista,Fluminense,Estádio Nilton Santos,0,1,RJ,RJ
5316,33,2015-11-01,19:30:00,Goias,Internacional,D. Sérgio,A. Fucks,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),2,1,GO,RS
5317,34,2015-11-07,16:59:00,Internacional,Ponte Preta,A. Fucks,F. Moreira,Internacional,Estádio José Pinheiro Borda,1,0,RS,SP
5318,34,2015-11-07,19:29:00,Corinthians,Coritiba,A. Bacchi,E. Pacheco,Corinthians,Neo Química Arena,2,1,SP,PR
5319,34,2015-11-07,19:34:00,Athletico-PR,Avai,C. Borges dos Santos,G. Kleina,Athletico-PR,Estádio Joaquim Américo Guimarães,2,1,PR,SC
5320,34,2015-11-07,21:00:00,Fluminense,Chapecoense,E. Baptista,A. Ferreira,Chapecoense, Maracanã,2,3,RJ,SC
5321,34,2015-11-08,17:02:00,Palmeiras,Vasco,M. de Oliveira Santos,J. de Amorim Campos,Vasco,Allianz Parque,0,2,SP,RJ
5322,34,2015-11-08,16:59:00,Flamengo,Goias,O. de Oliveira Filho,D. Sérgio,Flamengo, Maracanã,4,1,RJ,GO
5323,34,2015-11-08,17:00:00,Cruzeiro,Sao Paulo,L. Venker de Menezes,D. Ghidoni Junior,Cruzeiro, Mineirão,2,1,MG,SP
5324,34,2015-11-08,17:00:00,Figueirense,Atletico-MG,H. Coutinho,L. Culpi,Atletico-MG, Orlando Scarpelli,0,1,SC,MG
5325,34,2015-11-08,18:01:00,Joinville,Santos,P. Lopes de Gusmão,D. Silvestre Júnior,-,Arena Joinville,0,0,SC,SP
5326,34,2015-11-08,19:31:00,Sport,Gremio,Falcao,R. Machado Marques,Sport,Adelmar da Costa Carvalho,1,0,PE,RS
5327,35,2015-11-15,17:02:00,Cruzeiro,Sport,L. Venker de Menezes,Falcao,Cruzeiro, Mineirão,3,0,MG,PE
5328,35,2015-11-18,19:30:00,Goias,Coritiba,D. Sérgio,E. Pacheco,Coritiba,Estádio do Governo do Estado de Goiás (Serra Dourada),1,3,GO,PR
5329,35,2015-11-18,21:01:00,Ponte Preta,Figueirense,F. Moreira,H. Coutinho,Figueirense, Moisés Lucarelli,0,1,SP,SC
5330,35,2015-11-18,21:04:00,Avai,Joinville,R. Maia Cabral,P. Lopes de Gusmão,Avai,  Ressacada,2,1,SC,SC
5331,35,2015-11-18,21:03:00,Athletico-PR,Palmeiras,C. Borges dos Santos,M. de Oliveira Santos,-,Estádio Joaquim Américo Guimarães,3,3,PR,SP
5332,35,2015-11-19,19:31:00,Gremio,Fluminense,R. Machado Marques,E. Baptista,Gremio,Arena do Grêmio,1,0,RS,RJ
5333,35,2015-11-19,20:21:00,Chapecoense,Internacional,A. Ferreira,A. Fucks,Chapecoense,Arena Condá,1,0,SC,RS
5334,35,2015-11-19,21:59:00,Sao Paulo,Atletico-MG,M. Cruz,L. Culpi,Sao Paulo, Morumbi,4,2,SP,MG
5335,35,2015-11-19,22:00:00,Santos,Flamengo,D. Silvestre Júnior,O. de Oliveira Filho,-,Estádio Urbano Caldeira,0,0,SP,RJ
5336,35,2015-11-19,22:01:00,Vasco,Corinthians,J. de Amorim Campos,A. Bacchi,-,Estádio Vasco da Gama,1,1,RJ,SP
5337,36,2015-11-21,19:31:00,Palmeiras,Cruzeiro,M. de Oliveira Santos,L. Venker de Menezes,-,Allianz Parque,1,1,SP,MG
5338,36,2015-11-22,17:03:00,Joinville,Vasco,P. Lopes de Gusmão,J. de Amorim Campos,Vasco,Arena Joinville,1,2,SC,RJ
5339,36,2015-11-22,16:59:00,Atletico-MG,Goias,L. Culpi,D. Sérgio,-,Estádio Raimundo Sampaio,2,2,MG,GO
5340,36,2015-11-22,17:00:00,Internacional,Gremio,A. Fucks,R. Machado Marques,Internacional,Estádio José Pinheiro Borda,1,0,RS,RS
5341,36,2015-11-22,17:01:00,Figueirense,Chapecoense,H. Coutinho,A. Ferreira,-, Orlando Scarpelli,0,0,SC,SC
5342,36,2015-11-22,17:00:00,Corinthians,Sao Paulo,A. Bacchi,M. Cruz,Corinthians,Neo Química Arena,6,1,SP,SP
5343,36,2015-11-22,18:01:00,Flamengo,Ponte Preta,O. de Oliveira Filho,F. Moreira,-,Estádio Nacional de Brasília,1,1,RJ,SP
5344,36,2015-11-22,19:29:00,Fluminense,Avai,E. Baptista,R. Maia Cabral,Fluminense,Kléber Andrade,3,1,RJ,SC
5345,36,2015-11-22,19:32:00,Coritiba,Santos,E. Pacheco,D. Silvestre Júnior,Coritiba, Couto Pereira,1,0,PR,SP
5346,36,2015-11-22,19:34:00,Sport,Athletico-PR,Falcao,C. Borges dos Santos,-,Adelmar da Costa Carvalho,0,0,PE,PR
5347,37,2015-11-28,17:02:00,Sao Paulo,Figueirense,M. Cruz,H. Coutinho,Sao Paulo, Morumbi,3,2,SP,SC
5348,37,2015-11-28,19:29:00,Fluminense,Internacional,E. Baptista,A. Fucks,-, Maracanã,1,1,RJ,RS
5349,37,2015-11-28,21:02:00,Avai,Ponte Preta,R. Maia Cabral,F. Moreira,Avai,  Ressacada,1,0,SC,SP
5350,37,2015-11-29,17:01:00,Sport,Corinthians,Falcao,A. Bacchi,Sport,Arena de Pernambuco,2,0,PE,SP
5351,37,2015-11-29,17:00:00,Cruzeiro,Joinville,S. Lobo,P. Lopes de Gusmão,Cruzeiro, Mineirão,3,0,MG,SC
5352,37,2015-11-29,17:00:00,Gremio,Atletico-MG,R. Machado Marques,D. Giacomini,Gremio,Arena do Grêmio,2,1,RS,MG
5353,37,2015-11-29,17:59:00,Chapecoense,Goias,A. Ferreira,D. Sérgio,Goias,Arena Condá,1,3,SC,GO
5354,37,2015-11-29,18:14:00,Vasco,Santos,J. de Amorim Campos,D. Silvestre Júnior,Vasco,Estádio Vasco da Gama,1,0,RJ,SP
5355,37,2015-11-29,17:57:00,Palmeiras,Coritiba,M. de Oliveira Santos,E. Pacheco,Coritiba,Allianz Parque,0,2,SP,PR
5356,37,2015-11-29,19:32:00,Athletico-PR,Flamengo,C. Borges dos Santos,J. de Almeida Filho,Athletico-PR,Estádio Joaquim Américo Guimarães,3,0,PR,RJ
5357,38,2015-12-06,17:02:00,Internacional,Cruzeiro,A. Fucks,L. Venker de Menezes,Internacional,Estádio José Pinheiro Borda,2,0,RS,MG
