partida_id,clube,cartao,atleta,posicao,minuto
5632,Sao Paulo,Amarelo,Julio Buffarini,Zagueiro,23
5633,Corinthians,Amarelo,Rodrigo Eduardo Costa Marinho,Meio-campo,90+6
5633,Corinthians,Amarelo,Giovanni Augusto,Meio-campo,54
5633,Fluminense,Amarelo,Lucas Pierre Santos Oliveira,Meio-campo,75
5633,Fluminense,Amarelo,Henrique Adriano Buss,Zagueiro,44
5634,Cruzeiro,Amarelo,Ezequiel,Zagueiro,79
5635,Gremio,Amarelo,Marcelo Grohe,Goleiro,72
5635,Chapecoense,Amarelo,Josimar,Meio-campo,88
5636,Atletico-MG,Amarelo,Clayton da Silveira da Silva,Meio-campo,78
5636,Internacional,Amarelo,Alex Raphael Meschini,Meio-campo,74
5630,Athletico-PR,Amarelo,Thiago Heleno,Zagueiro,79
5630,Ponte Preta,Amarelo,Reinaldo Manoel da Silva,Zagueiro,73
5630,Ponte Preta,Amarelo,Roger Rodrigues da Silva,Atacante,45
5630,Ponte Preta,Amarelo,Antonio Carlos Capocasali,Zagueiro,35
5631,Santa Cruz,Amarelo,Uillian Correia,Meio-campo,89
5631,Santa Cruz,Amarelo,Léo Moura,Zagueiro,83
5630,Ponte Preta,Vermelho,William Pottker,,58
5631,Santa Cruz,Amarelo,Luan Peres Petroni,Zagueiro,79
5632,Vitoria,Amarelo,Vander Luiz Silva Souza,,84
5632,Vitoria,Amarelo,Diego Renan,Zagueiro,44
5632,Sao Paulo,Amarelo,Lyanco,Zagueiro,69
5632,Sao Paulo,Amarelo,Hudson,Meio-campo,8
5633,Corinthians,Amarelo,Gustavo,,82
5633,Corinthians,Amarelo,Guilherme Arana,Zagueiro,39
5633,Fluminense,Amarelo,Gum,Zagueiro,66
5634,Flamengo,Amarelo,Marcos Rogério Ricci Lopes,Zagueiro,45+4
5634,Cruzeiro,Amarelo,Rafael Sóbis,Meio-campo,45+3
5635,Gremio,Amarelo,Walace,Meio-campo,67
5635,Chapecoense,Amarelo,Marcos Danilo Padilha,Goleiro,76
5636,Atletico-MG,Amarelo,Rafael de Souza Pereira,Meio-campo,69
5636,Internacional,Amarelo,Fernando Paixão da Silva,Meio-campo,45+1
5630,Athletico-PR,Amarelo,Leonardo Moreira Morais,Zagueiro,51
5630,Ponte Preta,Amarelo,Clayson Henrique da Silva Vieira,Meio-campo,45+1
5630,Ponte Preta,Amarelo,João Vitor Lima Gomes,Meio-campo,43
5631,Figueirense,Amarelo,Rafael Moura,Atacante,77
5631,Santa Cruz,Amarelo,Hueglo dos Santos Neris,Zagueiro,86
5637,Fluminense,Amarelo,Cícero Santos,Meio-campo,79
5637,Sport,Amarelo,Paulo Roberto da Silva,Meio-campo,62
5638,Sao Paulo,Amarelo,Bruno Vieira,Zagueiro,90+2
5638,Sao Paulo,Amarelo,Rodrigo Caio,Zagueiro,38
5638,Flamengo,Amarelo,Jorge Marco de Oliveira Moraes,Zagueiro,90
5638,Flamengo,Amarelo,Diego Ribas,Meio-campo,21
5639,Vitoria,Amarelo,Antônio Eduardo Pereira dos Santos,Zagueiro,81
5640,Santos,Amarelo,David Braz,Zagueiro,67
5640,Athletico-PR,Amarelo,Weverton Pereira da Silva,Goleiro,45+1
5641,Botafogo-RJ,Amarelo,Bruno César Pereira da Silva,Meio-campo,69
5641,Botafogo-RJ,Amarelo,Joel Carli,Zagueiro,43
5641,Corinthians,Amarelo,Lucca Borges de Brito,,69
5641,Corinthians,Amarelo,Fagner,Zagueiro,25
5642,Ponte Preta,Amarelo,João Vitor Lima Gomes,Meio-campo,36
5642,Atletico-MG,Amarelo,Rómulo Otero,Meio-campo,32
5643,Cruzeiro,Amarelo,Henrique Pacheco Lima,Meio-campo,20
5643,Gremio,Amarelo,Everton Sousa Soares,,81
5643,Gremio,Amarelo,Marcelo Oliveira Ferreira,Zagueiro,33
5644,Internacional,Amarelo,Paulo Marcos de Jesus Ribeiro,Zagueiro,34
5644,Figueirense,Amarelo,Rafael Moura,Atacante,43
5637,Sport,Amarelo,Rodney Wallace,Zagueiro,84
5637,Sport,Amarelo,Durval,Zagueiro,43
5638,Sao Paulo,Amarelo,Wesley Lopes Beltrame,Meio-campo,85
5638,Sao Paulo,Amarelo,Christian Cueva,Meio-campo,21
5638,Flamengo,Amarelo,Leandro Damião,,78
5639,Chapecoense,Amarelo,Everton Kempes dos Santos Gonçalves,,82
5639,Vitoria,Amarelo,Fernando Miguel Kaufmann,Goleiro,77
5640,Santos,Amarelo,Lucas Rafael Araújo Lima,Meio-campo,47
5641,Botafogo-RJ,Amarelo,Dudu Cearense,,75
5641,Botafogo-RJ,Amarelo,Victor Luis,Zagueiro,55
5641,Corinthians,Amarelo,Marquinhos,Meio-campo,75
5641,Corinthians,Amarelo,Ángel Romero,Atacante,38
5642,Ponte Preta,Amarelo,Wendel Geraldo Maurício e Silva,Meio-campo,45
5642,Atletico-MG,Amarelo,Júnior Urso,Meio-campo,65
5643,Cruzeiro,Amarelo,Ariel Cabral,Meio-campo,67
5643,Cruzeiro,Amarelo,Ramón Ábila,Atacante,13
5643,Gremio,Amarelo,Luan Guilherme de Jesus Vieira,Atacante,53
5644,Internacional,Amarelo,Alex Raphael Meschini,Meio-campo,70
5644,Figueirense,Amarelo,Pará,Zagueiro,61
5645,Santa Cruz,Amarelo,Matías Pisano,Meio-campo,57
5645,Santa Cruz,Amarelo,Hueglo dos Santos Neris,Zagueiro,40
5645,Santa Cruz,Amarelo,Wanderley de Jesus Sousa,Meio-campo,36
5645,Palmeiras,Amarelo,Jailson,Goleiro,90+2
5646,Coritiba,Amarelo,Alan Santos da Silva,Meio-campo,50
5646,America-MG,Amarelo,Éder Lima dos Santos,Zagueiro,76
5645,Santa Cruz,Amarelo,Grafite,Atacante,90+2
5645,Santa Cruz,Amarelo,Allan Vieira,Zagueiro,45
5645,Santa Cruz,Amarelo,Danny Morais,Zagueiro,39
5645,Palmeiras,Amarelo,Gabriel Jesus,Atacante,90+3
5645,Palmeiras,Amarelo,Erik Nascimento de Lima,Meio-campo,42
5646,Coritiba,Amarelo,Colin Kâzım-Richards,Atacante,3
5646,America-MG,Amarelo,Jonas Jessué da Silva Júnior,Zagueiro,34
5647,Athletico-PR,Amarelo,Lucas Fernandes,Meio-campo,39
5647,Chapecoense,Amarelo,José Gildeixon Clemente de Paiva,Meio-campo,90+2
5647,Chapecoense,Amarelo,Dener Assunção Braz,Zagueiro,41
5648,Vitoria,Amarelo,Antônio Eduardo Pereira dos Santos,Zagueiro,70
5648,Gremio,Amarelo,Pedro Rocha Neves,Meio-campo,70
5648,Gremio,Amarelo,Iago Sampaio Silva,Zagueiro,26
5649,Atletico-MG,Amarelo,Leandro Donizete,Meio-campo,39
5651,Sao Paulo,Amarelo,Michel Bastos,Meio-campo,29
5647,Athletico-PR,Amarelo,Thiago Heleno,Zagueiro,14
5647,Chapecoense,Amarelo,Filipe Machado,Zagueiro,54
5648,Vitoria,Amarelo,Willian Farias,Meio-campo,72
5648,Vitoria,Amarelo,Vander Luiz Silva Souza,,55
5648,Gremio,Amarelo,Walter Kannemann,Zagueiro,32
5649,Atletico-MG,Amarelo,Lucas Cândido,Meio-campo,90+3
5651,Sao Paulo,Amarelo,Julio Buffarini,,76
5649,Atletico-MG,Vermelho,Leandro Donizete,Meio-campo,79
5652,Internacional,Amarelo,Ernando Rodrigues Lopes,Zagueiro,29
5652,Coritiba,Amarelo,César Benítez,,86
5652,Coritiba,Amarelo,Juan Maldonado Jaimez Júnior,Meio-campo,7
5652,Internacional,Amarelo,William de Asevedo Furtado,Zagueiro,60
5652,Coritiba,Amarelo,Leandro,Atacante,90+1
5652,Coritiba,Amarelo,Luccas Claro,Zagueiro,86
5653,Cruzeiro,Amarelo,Rafael Sóbis,Meio-campo,56
5653,Ponte Preta,Amarelo,Elton Junior Melo Ataíde,Meio-campo,47
5653,Cruzeiro,Amarelo,Edimar Fraga,Zagueiro,80
5653,Ponte Preta,Amarelo,Thiago Galhardo,,60
5654,Santa Cruz,Amarelo,Allan Vieira,Zagueiro,43
5655,America-MG,Amarelo,Roger Duarte de Oliveira,Zagueiro,6
5656,Figueirense,Amarelo,Rafael Silva dos Santos,,90+3
5656,Botafogo-RJ,Amarelo,Rodrigo Lindoso,Meio-campo,76
5654,Santa Cruz,Vermelho,Allan Vieira,Zagueiro,90
5654,Flamengo,Amarelo,Alan Patrick,Meio-campo,55
5655,America-MG,Amarelo,Gilson Gomes do Nascimento,Zagueiro,26
5655,Palmeiras,Amarelo,Róger Guedes,Atacante,82
5656,Figueirense,Amarelo,Joseilson Batista dos Santos,Meio-campo,82
5656,Botafogo-RJ,Amarelo,Bruno César Pereira da Silva,Meio-campo,49
5655,America-MG,Vermelho,Fernando Leal,,55
5657,Chapecoense,Amarelo,Sérgio Manoel Barbosa Santos,Meio-campo,63
5657,Sport,Amarelo,Gabriel Xavier,Meio-campo,10
5658,Coritiba,Amarelo,Walisson,,85
5658,Coritiba,Amarelo,Nery Bareiro,Zagueiro,37
5658,Figueirense,Amarelo,Renato Júnior,Meio-campo,49
5659,Santa Cruz,Amarelo,Marion Silva Fernandes,,90+1
5659,Corinthians,Amarelo,Willians Domingos Fernandes,,84
5660,Botafogo-RJ,Amarelo,Airton Ribeiro Santos,Meio-campo,76
5660,Botafogo-RJ,Amarelo,Vinícius Tanque,Atacante,14
5660,Internacional,Amarelo,Paulo Marcos de Jesus Ribeiro,Zagueiro,51
5657,Sport,Vermelho,Gabriel Xavier,Meio-campo,69
5657,Sport,Amarelo,José Rogério de Oliveira Melo,Atacante,37
5658,Coritiba,Amarelo,César González,,87
5658,Coritiba,Amarelo,César Benítez,,64
5658,Figueirense,Amarelo,Dodô,Meio-campo,60
5658,Figueirense,Amarelo,Marcos Roberto da Silva Barbosa,Zagueiro,35
5659,Santa Cruz,Amarelo,Hueglo dos Santos Neris,Zagueiro,8
5659,Corinthians,Amarelo,Marquinhos,Meio-campo,63
5660,Botafogo-RJ,Amarelo,Joel Carli,Zagueiro,51
5660,Internacional,Amarelo,William de Asevedo Furtado,Zagueiro,90+4
5661,Cruzeiro,Amarelo,Rafael da Silva Francisco,Meio-campo,61
5661,Cruzeiro,Amarelo,Ramón Ábila,Atacante,27
5662,Ponte Preta,Amarelo,Reinaldo Manoel da Silva,Zagueiro,88
5662,Ponte Preta,Amarelo,Fábio Ferreira,Zagueiro,63
5662,Vitoria,Amarelo,Willian Farias,Meio-campo,62
5664,Fluminense,Amarelo,Wellington Alves da Silva,Meio-campo,90+12
5664,Fluminense,Amarelo,Wellington do Nascimento Silva,Zagueiro,49
5664,Flamengo,Amarelo,Jorge Marco de Oliveira Moraes,Zagueiro,62
5665,Sao Paulo,Amarelo,Robson Fernandes,Meio-campo,90+3
5665,Santos,Amarelo,Luiz Felipe,Zagueiro,89
5665,Santos,Amarelo,José Carlos Cracco Neto,Zagueiro,48
5666,Gremio,Amarelo,Luan Guilherme de Jesus Vieira,Atacante,70
5666,Athletico-PR,Amarelo,Hernani Azevedo Junior,Meio-campo,70
5661,Palmeiras,Amarelo,Gabriel Jesus,Atacante,56
5661,Cruzeiro,Amarelo,Henrique Pacheco Lima,Meio-campo,54
5661,Cruzeiro,Amarelo,Ezequiel,Zagueiro,20
5662,Ponte Preta,Amarelo,João Vitor Lima Gomes,Meio-campo,77
5662,Ponte Preta,Amarelo,Clayson Henrique da Silva Vieira,Meio-campo,55
5662,Vitoria,Amarelo,Kieza,Meio-campo,62
5664,Fluminense,Amarelo,Gustavo Scarpa,Meio-campo,70
5664,Flamengo,Amarelo,Marcelo Cirino da Silva,,90+13
5664,Flamengo,Amarelo,Alan Patrick,Meio-campo,37
5665,Sao Paulo,Amarelo,Eugenio Mena,Zagueiro,45+2
5665,Santos,Amarelo,Jonathan Copete,Meio-campo,61
5666,Gremio,Amarelo,Everton Sousa Soares,,76
5666,Athletico-PR,Amarelo,Olávio Vieira dos Santos Júnior,,77
5666,Athletico-PR,Amarelo,Weverton Pereira da Silva,Goleiro,64
5669,Coritiba,Amarelo,José Carlos Ferreira Júnior,Zagueiro,86
5670,Internacional,Amarelo,Victor Vinícius Coelho Santos,Atacante,82
5670,Internacional,Amarelo,Paulo Marcos de Jesus Ribeiro,Zagueiro,45+1
5671,Figueirense,Amarelo,Nirley da Silva Fonseca,,82
5671,Figueirense,Amarelo,Rafael Moura,Atacante,56
5671,Palmeiras,Amarelo,Vitor Hugo Franchescoli de Souza,Zagueiro,85
5671,Palmeiras,Amarelo,Eduardo Pereira Rodrigues,Atacante,9
5672,Corinthians,Amarelo,Giovanni Augusto,Meio-campo,35
5673,Santa Cruz,Amarelo,Arthur Caike do Nascimento Cruz,Meio-campo,45+1
5674,Santos,Amarelo,Lucas Rafael Araújo Lima,Meio-campo,52
5674,Gremio,Amarelo,Rafael Thyere de Albuquerque Marques,Zagueiro,89
5674,Gremio,Amarelo,Walter Kannemann,,74
5674,Gremio,Amarelo,Guilherme Amorim,Meio-campo,50
5675,Sport,Amarelo,Matheus Ferraz Pereira,Zagueiro,11
5675,Vitoria,Amarelo,Marcelo Machado dos Santos,Meio-campo,51
5675,Vitoria,Amarelo,Zé Love,Atacante,42
5667,Botafogo-RJ,Amarelo,Emerson dos Santos da Silva,Zagueiro,78
5667,Atletico-MG,Amarelo,Leonardo Silva,Zagueiro,90+4
5667,Atletico-MG,Amarelo,Fred,Atacante,27
5668,Cruzeiro,Amarelo,Lucas Romero,Meio-campo,89
5668,Chapecoense,Amarelo,Marcos Danilo Padilha,Goleiro,54
5669,Coritiba,Amarelo,Iago Dias,,90+1
5669,Coritiba,Amarelo,Leandro,Atacante,68
5670,Internacional,Amarelo,Alex Raphael Meschini,Meio-campo,45+2
5670,Flamengo,Amarelo,Paolo Guerrero,Atacante,53
5671,Figueirense,Amarelo,Dodô,Meio-campo,60
5671,Figueirense,Amarelo,Jackson Caucaia,Meio-campo,24
5671,Palmeiras,Amarelo,Gabriel Jesus,Atacante,29
5672,Corinthians,Amarelo,Pedro Henrique Ribeiro Gonçalves,Zagueiro,67
5672,America-MG,Amarelo,Tony Carvalho,Meio-campo,63
5673,Santa Cruz,Amarelo,Allan Vieira,Zagueiro,40
5674,Gremio,Amarelo,Wallace,Zagueiro,89
5674,Gremio,Amarelo,Maicon,,78
5674,Gremio,Amarelo,Bruno Grassi,Goleiro,51
5674,Gremio,Amarelo,Lincoln Henrique Oliveira dos Santos,Meio-campo,34
5675,Vitoria,Amarelo,Maurício Azevedo Alves,Meio-campo,79
5675,Vitoria,Amarelo,Antônio Eduardo Pereira dos Santos,Zagueiro,46
5667,Botafogo-RJ,Amarelo,Bruno César Pereira da Silva,Meio-campo,64
5667,Atletico-MG,Amarelo,Victor,Goleiro,90+4
5667,Atletico-MG,Amarelo,Rafael de Souza Pereira,Meio-campo,23
5668,Chapecoense,Amarelo,Cléber Santana,Meio-campo,89
5675,Vitoria,Vermelho,Marcelo Machado dos Santos,Meio-campo,82
5676,Sao Paulo,Amarelo,Diego Lugano,,79
5676,Sao Paulo,Amarelo,Julio Buffarini,Zagueiro,43
5676,Fluminense,Amarelo,Wellington Alves da Silva,Meio-campo,22
5676,Sao Paulo,Amarelo,Maicon Pereira Roque,Zagueiro,60
5676,Sao Paulo,Amarelo,Denis César de Matos,Goleiro,29
5677,Botafogo-RJ,Amarelo,Emerson Santos,Zagueiro,90
5677,Botafogo-RJ,Amarelo,Joel Carli,Zagueiro,33
5678,Ponte Preta,Amarelo,Roger Rodrigues da Silva,Atacante,36
5679,Flamengo,Amarelo,Emerson Sheik,Meio-campo,28
5679,Corinthians,Amarelo,Rodrigo Eduardo Costa Marinho,Meio-campo,61
5679,Corinthians,Amarelo,Guilherme Milhomem Gusmão,Atacante,14
5680,Vitoria,Amarelo,Zé Love,Meio-campo,45+3
5680,Cruzeiro,Amarelo,Manoel Messias Silva Carvalho,Zagueiro,82
5681,Palmeiras,Amarelo,Jailson,Goleiro,90+1
5681,Palmeiras,Amarelo,Fabiano,Zagueiro,39
5681,Sport,Amarelo,Diego Souza,Meio-campo,54
5682,Internacional,Amarelo,Anselmo de Moraes,Meio-campo,49
5683,Fluminense,Amarelo,Henrique Adriano Buss,Zagueiro,48
5683,Fluminense,Amarelo,Richarlison,Meio-campo,20
5684,Atletico-MG,Amarelo,Rómulo Otero,Meio-campo,47
5684,Figueirense,Amarelo,Jackson Caucaia,Meio-campo,45+1
5684,Figueirense,Amarelo,Joseilson Batista dos Santos,Meio-campo,18
5685,Chapecoense,Amarelo,Guilherme Gimenez de Souza,Zagueiro,29
5685,Santos,Amarelo,Luiz Felipe,Zagueiro,52
5679,Corinthians,Vermelho,Guilherme Milhomem Gusmão,Atacante,76
5682,Gremio,Vermelho,Edílson Mendes Guimarães,Zagueiro,63
5683,Coritiba,Vermelho,Kléber,,42
5684,Figueirense,Vermelho,Werley Ananias da Silva,Zagueiro,71
5679,Flamengo,Amarelo,Réver,Zagueiro,61
5679,Corinthians,Amarelo,Walter Leandro Capeloza Artune,Goleiro,76
5679,Corinthians,Amarelo,Giovanni Augusto,Meio-campo,28
5680,Vitoria,Amarelo,José Welison,Meio-campo,48
5680,Cruzeiro,Amarelo,Róbson Michael Signorini,,90+3
5680,Cruzeiro,Amarelo,Leonardo Renan Simões de Lacerda,Zagueiro,32
5681,Palmeiras,Amarelo,Thiago dos Santos,,90
5681,Sport,Amarelo,Luis Carlos Ruiz,,83
5682,Internacional,Amarelo,Victor Vinícius Coelho Santos,Atacante,63
5683,Fluminense,Amarelo,Giovanni,Zagueiro,90+2
5683,Fluminense,Amarelo,Douglas Augusto Soares Gomes,Meio-campo,29
5684,Atletico-MG,Amarelo,Clayton da Silveira da Silva,Meio-campo,57
5684,Figueirense,Amarelo,Marcos Roberto da Silva Barbosa,Zagueiro,75
5684,Figueirense,Amarelo,Werley Ananias da Silva,Zagueiro,32
5685,Chapecoense,Amarelo,Thiego,Zagueiro,52
5685,Santos,Amarelo,Vanderlei Farias da Silva,Goleiro,88
5685,Santos,Amarelo,Victor Ferraz,Zagueiro,38
5680,Cruzeiro,Vermelho,Leonardo Renan Simões de Lacerda,Zagueiro,55
5682,Internacional,Vermelho,Rodrigo Dourado,Meio-campo,66
5684,Figueirense,Vermelho,Joseilson Batista dos Santos,Meio-campo,90+1
5687,Sport,Amarelo,Rodney Wallace,Meio-campo,67
5687,Ponte Preta,Amarelo,Rhayner,Meio-campo,59
5687,Ponte Preta,Amarelo,Reinaldo Manoel da Silva,Zagueiro,31
5687,Sport,Amarelo,Samuel Xavier,Zagueiro,64
5687,Ponte Preta,Amarelo,Wendel Geraldo Maurício e Silva,Meio-campo,40
5688,Fluminense,Amarelo,Gum,Zagueiro,78
5688,Vitoria,Amarelo,Marcelo Machado dos Santos,Meio-campo,28
5688,Fluminense,Amarelo,Douglas Augusto Soares Gomes,Meio-campo,90+3
5688,Fluminense,Amarelo,Lucas Pierre Santos Oliveira,Meio-campo,61
5688,Vitoria,Amarelo,Victor Ramos,Zagueiro,25
5689,Flamengo,Amarelo,Alex Santana,Goleiro,68
5690,Cruzeiro,Amarelo,Bruno Rodrigo,Zagueiro,85
5691,Chapecoense,Amarelo,Dener Assunção Braz,Zagueiro,90+4
5692,Botafogo-RJ,Amarelo,Emerson Santos,Zagueiro,69
5692,Botafogo-RJ,Amarelo,Neilton Mestzk,Meio-campo,51
5692,Botafogo-RJ,Amarelo,Joel Carli,Zagueiro,45+1
5692,Coritiba,Amarelo,Leandro,Meio-campo,45+1
5693,Internacional,Amarelo,William de Asevedo Furtado,Meio-campo,87
5693,Internacional,Amarelo,Eduardo Henrique,Meio-campo,31
5693,Santa Cruz,Amarelo,Luan Peres Petroni,Zagueiro,48
5694,Figueirense,Amarelo,Rafael Moura,Atacante,62
5694,Gremio,Amarelo,Miller Bolaños,Atacante,70
5695,Santos,Amarelo,Ricardo Oliveira,Atacante,81
5695,Santos,Amarelo,Lucas Rafael Araújo Lima,Meio-campo,70
5695,Palmeiras,Amarelo,Moisés Lima Magalhães,Meio-campo,87
5690,Athletico-PR,Amarelo,Thiago Heleno,Zagueiro,67
5691,Corinthians,Amarelo,Lucca Borges de Brito,,90+4
5691,Chapecoense,Amarelo,Guilherme Gimenez de Souza,Zagueiro,73
5692,Botafogo-RJ,Amarelo,Jucimar José Teixeira,Zagueiro,66
5692,Botafogo-RJ,Amarelo,Bruno César Pereira da Silva,Meio-campo,45+3
5692,Coritiba,Amarelo,Wilson Rodrigues de Moura Júnior,Goleiro,81
5692,Coritiba,Amarelo,Carlos Emiliano Pereira,Zagueiro,20
5693,Internacional,Amarelo,Fabinho,Meio-campo,79
5693,Santa Cruz,Amarelo,João Paulo,Meio-campo,58
5694,Figueirense,Amarelo,Marcos Roberto da Silva Barbosa,Zagueiro,68
5694,Gremio,Amarelo,Marcelo Grohe,Goleiro,89
5695,Santos,Amarelo,Fabián Noguera,,84
5695,Santos,Amarelo,José Carlos Cracco Neto,Zagueiro,74
5695,Palmeiras,Amarelo,Gabriel Jesus,Atacante,90+4
5695,Palmeiras,Amarelo,Yerry Mina,Zagueiro,45+2
5693,Internacional,Vermelho,Eduardo Henrique,Meio-campo,40
5696,Sao Paulo,Amarelo,Eugenio Mena,Zagueiro,31
5697,Flamengo,Amarelo,Rafael Vaz,Zagueiro,86
5697,Botafogo-RJ,Amarelo,Luiz Ricardo Alves,,89
5697,Botafogo-RJ,Amarelo,Airton Ribeiro Santos,Meio-campo,64
5698,Sao Paulo,Amarelo,Wesley Lopes Beltrame,,84
5698,Corinthians,Amarelo,Fabián Balbuena,Zagueiro,90+4
5698,Corinthians,Amarelo,Ángel Romero,Meio-campo,30
5697,Flamengo,Amarelo,Emerson Sheik,,90+3
5697,Flamengo,Amarelo,Réver,Zagueiro,64
5697,Botafogo-RJ,Amarelo,Victor Luis,Zagueiro,66
5698,Sao Paulo,Amarelo,Luiz Araújo,,88
5698,Sao Paulo,Amarelo,João Schmidt,Meio-campo,16
5698,Corinthians,Amarelo,Rodrigo Eduardo Costa Marinho,Meio-campo,53
5698,Corinthians,Amarelo,Vilson Xavier de Menezes Júnior,Zagueiro,14
5699,Ponte Preta,Amarelo,Abuda,,64
5700,Santa Cruz,Amarelo,Keno,Meio-campo,79
5701,Cruzeiro,Amarelo,Lucas Romero,Zagueiro,66
5701,Fluminense,Amarelo,Claudio Aquino,Meio-campo,44
5703,Vitoria,Amarelo,Mário Sérgio Santos Costa,Atacante,59
5703,Athletico-PR,Amarelo,Weverton Pereira da Silva,Goleiro,76
5704,Atletico-MG,Amarelo,Patric Cabral Lalau,Zagueiro,90+2
5704,Atletico-MG,Amarelo,Frickson Erazo,Zagueiro,58
5705,Figueirense,Amarelo,Rafael Silva dos Santos,,79
5705,Figueirense,Amarelo,Marquinhos Pedroso,Zagueiro,18
5705,Figueirense,Vermelho,Marquinhos Pedroso,Zagueiro,26
5699,Santos,Amarelo,David Braz,Zagueiro,20
5700,America-MG,Amarelo,Roger Duarte de Oliveira,,45+2
5701,Cruzeiro,Amarelo,Alisson Euler de Freitas Castro,Meio-campo,18
5703,Vitoria,Amarelo,Fernando Miguel Kaufmann,Goleiro,90+1
5703,Athletico-PR,Amarelo,Nikão,Meio-campo,85
5704,Coritiba,Amarelo,Raphael Cavalcante Veiga,Meio-campo,43
5704,Atletico-MG,Amarelo,Leandro Donizete,Meio-campo,90+1
5705,Chapecoense,Amarelo,Josimar,Meio-campo,75
5705,Figueirense,Amarelo,Renato Baruffi,Meio-campo,54
5706,Gremio,Amarelo,Pedro Geromel,Zagueiro,79
5706,Gremio,Amarelo,Negueba,Meio-campo,27
5706,Sport,Amarelo,Neto,Meio-campo,64
5706,Gremio,Amarelo,Walter Kannemann,Zagueiro,90
5706,Gremio,Amarelo,Walace,Meio-campo,52
5706,Sport,Amarelo,Apodi,Zagueiro,68
5706,Sport,Amarelo,Matheus Ferraz Pereira,Zagueiro,13
5707,Fluminense,Amarelo,Lucas Pierre Santos Oliveira,Meio-campo,86
5707,Fluminense,Amarelo,Wellington do Nascimento Silva,Zagueiro,43
5707,Athletico-PR,Amarelo,Nicolas,Zagueiro,74
5707,Fluminense,Amarelo,Wellington Alves da Silva,Meio-campo,64
5707,Athletico-PR,Amarelo,Otávio Henrique Santos,Meio-campo,84
5707,Athletico-PR,Amarelo,Paulo André,Zagueiro,49
5710,Cruzeiro,Amarelo,Marcos Vinícius de Jesus Araújo,Meio-campo,56
5712,Figueirense,Amarelo,Ayrton Ganino,Zagueiro,89
5712,Figueirense,Amarelo,Jackson Caucaia,Meio-campo,27
5712,Corinthians,Amarelo,Lucca Borges de Brito,Atacante,42
5708,Botafogo-RJ,Amarelo,Leandrinho,,78
5708,Botafogo-RJ,Amarelo,Airton Ribeiro Santos,Meio-campo,56
5709,Coritiba,Amarelo,Domilson Cordeiro dos Santos,,90
5709,Coritiba,Amarelo,Raphael Cavalcante Veiga,Meio-campo,42
5709,Santa Cruz,Amarelo,Wanderley de Jesus Sousa,Meio-campo,19
5710,Sport,Amarelo,Neto,Meio-campo,45+2
5711,America-MG,Amarelo,Bruno Sávio,,47
5712,Figueirense,Amarelo,Marcos Roberto da Silva Barbosa,Zagueiro,42
5712,Corinthians,Amarelo,Rodrigo Eduardo Costa Marinho,Meio-campo,60
5708,Botafogo-RJ,Amarelo,Victor Luis,Zagueiro,76
5708,Chapecoense,Amarelo,Hélio Hermito Zampier Neto,Zagueiro,35
5709,Coritiba,Amarelo,Carlos Emiliano Pereira,Zagueiro,52
5709,Santa Cruz,Amarelo,Danny Morais,Zagueiro,30
5710,Sport,Amarelo,Luis Carlos Ruiz,Atacante,75
5710,Cruzeiro,Amarelo,Rafael Sóbis,Meio-campo,69
5712,Corinthians,Vermelho,Giovanni Augusto,Meio-campo,90+4
5713,Santos,Amarelo,Thiago Maia,Meio-campo,45+3
5713,Vitoria,Amarelo,Diogo Mateus,,66
5714,Sao Paulo,Amarelo,Luiz Araújo,Meio-campo,43
5714,Gremio,Amarelo,Wallace Reis da Silva,Zagueiro,61
5715,Internacional,Amarelo,Anselmo de Moraes,Meio-campo,68
5715,Ponte Preta,Amarelo,William Pottker,Atacante,55
5716,Atletico-MG,Amarelo,Luan Madson Gedeão de Paiva,Meio-campo,60
5716,Palmeiras,Amarelo,Egídio de Araújo Pereira Júnior,Zagueiro,64
5716,Palmeiras,Amarelo,Vitor Hugo Franchescoli de Souza,Zagueiro,20
5713,Santos,Amarelo,Ricardo Oliveira,Atacante,45+3
5713,Santos,Amarelo,Yuri Oliveira Lima,Zagueiro,27
5714,Sao Paulo,Amarelo,Andrés Chávez,Atacante,74
5714,Sao Paulo,Amarelo,Julio Buffarini,Zagueiro,37
5714,Gremio,Amarelo,Walace,Meio-campo,23
5715,Ponte Preta,Amarelo,Clayson Henrique da Silva Vieira,Meio-campo,59
5715,Ponte Preta,Amarelo,Nino Paraíba,Zagueiro,35
5716,Atletico-MG,Amarelo,Leandro Donizete,Meio-campo,10
5716,Palmeiras,Amarelo,Eduardo Pereira Rodrigues,Atacante,56
5716,Palmeiras,Amarelo,Gabriel Jesus,Atacante,10
5717,Vitoria,Amarelo,Willian Farias,Meio-campo,78
5717,Vitoria,Amarelo,Victor Ramos,Zagueiro,60
5717,Figueirense,Amarelo,Yago Rocha,,66
5718,Cruzeiro,Amarelo,Alisson Euler de Freitas Castro,Meio-campo,77
5718,Cruzeiro,Amarelo,Lucas Romero,Zagueiro,61
5718,Santos,Amarelo,Vanderlei Farias da Silva,Goleiro,70
5719,Botafogo-RJ,Amarelo,Joel Carli,Zagueiro,90+3
5719,Botafogo-RJ,Amarelo,Luiz Ricardo Alves,,70
5720,Sport,Amarelo,Rithely,Meio-campo,45
5721,America-MG,Amarelo,Christian Savio,Zagueiro,63
