partida_id,clube,chutes,posse_de_bola,passes,precisao_passes,faltas,impedimentos,escanteios
5989,Chapecoense,12,0.42,340,,16,0,6
5989,Ponte Preta,10,0.58,459,,19,0,3
5990,Coritiba,16,0.48,328,,20,2,7
5990,Botafogo-RJ,9,0.52,360,,19,2,3
5991,Atletico-GO,20,0.55,455,,16,2,4
5991,Cruzeiro,13,0.45,392,,18,0,6
5992,Fluminense,8,0.51,409,,26,2,9
5992,Palmeiras,15,0.49,403,,9,1,5
5993,Atletico-MG,9,0.67,575,,10,1,5
5993,Vitoria,7,0.33,296,,21,4,4
5994,Bahia,15,0.41,349,,18,1,3
5994,Gremio,14,0.59,493,,17,1,4
5995,Sport,13,0.49,378,,13,3,10
5995,Vasco,13,0.51,399,,16,1,3
5996,Vasco,22,0.65,566,,15,1,3
5996,Chapecoense,13,0.35,300,,22,2,4
5997,Bahia,11,0.53,438,,13,1,5
5997,Coritiba,12,0.47,389,,18,3,3
5998,Palmeiras,17,0.62,361,,18,2,10
5998,Santos,9,0.38,236,,22,3,1
5999,Cruzeiro,11,0.42,425,,15,2,5
5999,Corinthians,10,0.58,574,,14,3,5
6000,Botafogo-RJ,11,0.53,429,,11,3,1
6000,Vitoria,14,0.47,384,,21,1,4
6001,Sao Paulo,7,0.46,451,,12,0,5
6001,Sport,15,0.54,496,,15,0,8
6002,Gremio,21,0.63,588,,12,5,6
6002,Fluminense,9,0.37,356,,18,1,2
6003,Avai,8,0.52,417,,14,2,7
6003,Atletico-GO,10,0.48,419,,24,0,3
6004,Athletico-PR,18,0.63,569,,17,1,13
6004,Atletico-MG,6,0.37,337,,16,1,6
6005,Ponte Preta,7,0.31,241,,23,0,2
6005,Flamengo,12,0.69,518,,17,2,4
6006,Cruzeiro,17,0.68,615,,8,3,9
6006,Ponte Preta,6,0.32,305,,12,1,3
6016,Athletico-PR,16,0.62,605,,15,2,5
6016,Atletico-GO,9,0.38,365,,17,1,4
6017,Botafogo-RJ,12,0.65,577,,12,6,4
6017,Chapecoense,6,0.35,328,,20,1,3
6018,Corinthians,16,0.58,539,,8,1,10
6018,Coritiba,11,0.42,389,,16,4,6
6019,Gremio,12,0.56,589,,15,2,7
6019,Cruzeiro,13,0.44,479,,13,1,2
6020,Avai,19,0.61,491,,23,4,9
6020,Vasco,11,0.39,329,,28,0,2
6021,Atletico-MG,25,0.46,391,,16,1,9
6021,Sao Paulo,9,0.54,448,,12,0,10
6022,Vitoria,11,0.56,428,,18,1,7
6022,Sport,10,0.44,350,,13,4,4
6023,Flamengo,13,0.61,413,,17,2,10
6023,Fluminense,13,0.39,274,,16,1,4
6024,Ponte Preta,8,0.4,301,,20,1,4
6024,Santos,14,0.6,449,,11,2,10
6025,Palmeiras,13,0.46,334,,23,0,2
6025,Bahia,17,0.54,390,,24,0,7
6007,Vasco,11,0.39,325,,16,0,7
6007,Botafogo-RJ,17,0.61,513,,13,1,1
6008,Sao Paulo,23,0.56,583,,6,0,6
6008,Athletico-PR,7,0.44,461,,12,1,0
6009,Chapecoense,15,0.42,296,,23,1,7
6009,Flamengo,16,0.58,423,,17,5,2
6010,Atletico-GO,14,0.42,436,,18,2,2
6010,Palmeiras,15,0.58,615,,13,1,3
6011,Fluminense,19,0.51,486,,18,1,6
6011,Avai,6,0.49,463,,12,2,6
6012,Sport,20,0.48,381,,19,0,6
6012,Atletico-MG,12,0.52,431,,14,2,3
6013,Coritiba,13,0.55,437,,14,1,2
6013,Gremio,6,0.45,352,,16,4,11
6014,Bahia,7,0.47,451,,11,2,7
6014,Corinthians,8,0.53,515,,16,2,4
6015,Santos,14,0.55,463,,12,0,5
6015,Vitoria,21,0.45,381,,15,0,12
6026,Atletico-GO,10,0.47,429,,23,0,7
6026,Vasco,10,0.53,483,,10,1,5
6027,Coritiba,16,0.35,337,,7,2,7
6027,Cruzeiro,13,0.65,623,,9,0,7
6028,Atletico-MG,4,0.51,427,,16,4,6
6028,Chapecoense,17,0.49,420,,15,2,4
6029,Avai,17,0.41,338,,20,1,8
6029,Botafogo-RJ,10,0.59,503,,22,0,4
6030,Fluminense,12,0.36,339,,23,2,4
6030,Sao Paulo,10,0.64,596,,12,3,1
6031,Corinthians,7,0.55,557,,13,1,2
6031,Gremio,10,0.45,453,,14,1,4
6032,Vitoria,20,0.63,515,,11,1,9
6032,Athletico-PR,9,0.37,328,,12,2,4
6033,Palmeiras,14,0.64,513,,14,1,10
6033,Ponte Preta,8,0.36,283,,18,5,4
6034,Flamengo,16,0.63,497,,23,2,7
6034,Bahia,12,0.37,291,,11,0,2
6035,Sport,29,0.54,408,,17,3,11
6035,Santos,8,0.46,389,,23,2,1
6036,Vasco,11,0.47,362,,10,1,8
6036,Coritiba,7,0.53,416,,15,0,2
6037,Santos,18,0.57,542,,15,4,10
6037,Atletico-GO,14,0.43,423,,14,3,2
6038,Bahia,8,0.54,411,,12,1,5
6038,Vitoria,9,0.46,370,,17,0,2
6039,Gremio,6,0.49,472,,17,4,2
6039,Palmeiras,12,0.51,482,,19,0,4
6040,Sao Paulo,5,0.4,366,,14,0,3
6040,Flamengo,10,0.6,514,,12,1,8
6041,Athletico-PR,17,0.57,488,,15,1,5
6041,Sport,9,0.43,376,,13,1,4
6042,Cruzeiro,15,0.59,467,,23,2,6
6042,Atletico-MG,14,0.41,337,,14,1,3
6043,Chapecoense,9,0.33,291,,22,2,4
6043,Fluminense,13,0.67,608,,12,1,3
6044,Ponte Preta,29,0.69,513,,19,0,12
6044,Avai,11,0.31,251,,19,2,5
6045,Botafogo-RJ,17,0.38,375,,19,2,6
6045,Corinthians,8,0.62,629,,14,0,2
6046,Sao Paulo,15,0.45,385,,12,0,7
6046,Santos,7,0.55,460,,31,2,4
6047,Flamengo,14,0.57,457,,16,3,5
6047,Vasco,8,0.43,348,,12,1,2
6048,Athletico-PR,15,0.63,630,,6,5,6
6048,Chapecoense,6,0.37,388,,20,0,4
6049,Ponte Preta,8,0.32,263,,19,3,3
6049,Corinthians,19,0.68,567,,12,1,8
6050,Fluminense,11,0.68,579,,19,1,2
6050,Bahia,6,0.32,274,,17,1,4
6051,Atletico-MG,16,0.6,469,,21,2,8
6051,Botafogo-RJ,9,0.4,317,,16,0,3
6052,Vitoria,15,0.6,487,,19,0,16
6052,Atletico-GO,6,0.4,348,,18,1,2
6053,Sport,21,0.59,371,,21,1,11
6053,Coritiba,16,0.41,281,,21,2,7
6054,Avai,21,0.53,472,,13,0,10
6054,Gremio,8,0.47,444,,19,1,4
6055,Palmeiras,24,0.64,615,,9,0,15
6055,Cruzeiro,4,0.36,375,,9,4,2
6056,Santos,16,0.49,437,,12,3,10
6056,Atletico-MG,14,0.51,448,,18,4,7
6057,Botafogo-RJ,6,0.41,351,,16,0,1
6057,Fluminense,17,0.59,493,,16,1,5
6058,Atletico-GO,6,0.4,409,,17,2,2
6058,Sao Paulo,12,0.6,637,,9,0,4
6059,Coritiba,15,0.47,405,,15,2,3
6059,Avai,7,0.53,430,,6,2,6
6060,Corinthians,13,0.39,250,,21,2,6
6060,Palmeiras,16,0.61,386,,11,1,7
6061,Cruzeiro,16,0.47,488,,9,2,4
6061,Athletico-PR,9,0.53,536,,13,1,5
6062,Gremio,11,0.59,660,,12,0,2
6062,Flamengo,9,0.41,466,,14,0,3
6063,Bahia,17,0.51,394,,16,0,7
6063,Ponte Preta,7,0.49,368,,18,1,7
6064,Vasco,3,0.4,343,,17,1,1
6064,Vitoria,17,0.6,495,,23,2,3
6065,Chapecoense,9,0.42,308,,21,1,0
6065,Sport,7,0.58,425,,16,3,2
6066,Ponte Preta,20,0.41,357,,19,0,9
6066,Gremio,8,0.59,526,,14,0,3
6067,Avai,22,0.45,353,,18,4,10
6067,Bahia,10,0.55,438,,25,0,3
6068,Sport,15,0.64,575,,13,0,9
6068,Botafogo-RJ,6,0.36,346,,20,1,0
6069,Athletico-PR,16,0.62,549,,11,0,9
6069,Corinthians,7,0.38,347,,11,0,2
6070,Santos,8,0.58,466,,14,2,6
6070,Vasco,20,0.42,345,,14,3,6
6071,Flamengo,16,0.52,475,,17,2,6
6071,Cruzeiro,8,0.48,468,,10,1,2
6072,Vitoria,8,0.26,227,,20,1,3
6072,Palmeiras,12,0.74,642,,10,3,4
6073,Sao Paulo,17,0.69,604,,8,0,13
6073,Chapecoense,6,0.31,287,,14,1,3
6074,Atletico-MG,13,0.54,517,,19,0,8
6074,Atletico-GO,11,0.46,446,,13,3,2
6075,Fluminense,13,0.62,435,,11,2,7
6075,Coritiba,17,0.38,273,,20,0,10
6076,Botafogo-RJ,14,0.57,627,,13,1,5
6076,Athletico-PR,6,0.43,488,,14,4,2
6077,Corinthians,17,0.66,651,,15,0,7
6077,Avai,7,0.34,333,,12,2,6
6078,Vasco,25,0.51,380,,15,2,5
6078,Sao Paulo,7,0.49,386,,15,2,3
6079,Palmeiras,10,0.45,387,,12,0,4
6079,Flamengo,11,0.55,456,,18,6,5
6080,Atletico-GO,6,0.41,379,,20,1,2
6080,Sport,12,0.59,525,,15,1,9
6081,Gremio,16,0.72,624,,14,2,8
6081,Vitoria,8,0.28,255,,16,1,2
6082,Bahia,21,0.57,446,,12,0,8
6082,Atletico-MG,11,0.43,359,,13,1,2
6083,Cruzeiro,17,0.56,556,,13,1,8
6083,Fluminense,12,0.44,445,,8,1,5
6084,Coritiba,9,0.6,420,,17,3,5
6084,Ponte Preta,14,0.4,282,,15,1,10
6085,Chapecoense,12,0.43,374,,10,1,4
6085,Santos,9,0.57,481,,16,3,6
6086,Ponte Preta,8,0.4,337,,12,1,5
6086,Athletico-PR,5,0.6,507,,10,1,6
6087,Cruzeiro,23,0.63,626,,10,1,8
6087,Avai,9,0.37,394,,9,1,1
6088,Gremio,13,0.38,431,,16,3,7
6088,Sao Paulo,9,0.62,679,,12,1,3
6089,Vasco,21,0.56,472,,12,3,14
6089,Atletico-MG,12,0.44,396,,17,6,4
6090,Corinthians,14,0.63,503,,12,0,3
6090,Fluminense,11,0.37,299,,26,1,8
6091,Botafogo-RJ,19,0.65,537,,12,1,8
6091,Atletico-GO,13,0.35,308,,17,3,5
6092,Chapecoense,9,0.51,349,,17,2,4
6092,Vitoria,8,0.49,340,,18,1,1
6093,Palmeiras,16,0.57,487,,7,0,5
6093,Sport,15,0.43,360,,15,8,8
6094,Coritiba,5,0.31,235,,20,0,4
6094,Flamengo,13,0.69,499,,12,1,3
6095,Bahia,10,0.4,338,,17,1,3
6095,Santos,12,0.6,491,,16,1,11
6096,Sport,15,0.46,360,,21,0,8
6096,Bahia,8,0.54,434,,16,1,3
6097,Flamengo,16,0.49,428,,20,3,6
6097,Corinthians,14,0.51,438,,16,0,8
6098,Vitoria,12,0.34,303,,20,2,3
6098,Cruzeiro,19,0.66,575,,7,0,7
6099,Atletico-GO,14,0.6,509,,12,1,4
6099,Chapecoense,15,0.4,343,,23,2,5
6100,Sao Paulo,9,0.64,588,,13,0,4
6100,Botafogo-RJ,11,0.36,327,,17,1,5
6101,Athletico-PR,19,0.42,366,,8,1,7
6101,Vasco,13,0.58,523,,8,0,5
6102,Atletico-MG,10,0.48,398,,10,1,5
6102,Coritiba,10,0.52,413,,15,0,11
6103,Santos,11,0.42,414,,22,3,5
6103,Gremio,12,0.58,566,,14,2,5
6104,Fluminense,20,0.69,529,,16,5,9
6104,Ponte Preta,8,0.31,245,,15,0,0
6105,Avai,9,0.29,284,,9,6,2
6105,Palmeiras,21,0.71,694,,10,1,3
6106,Fluminense,12,0.54,470,,9,2,4
6106,Sport,21,0.46,407,,19,0,6
6107,Avai,13,0.37,274,,19,2,5
6107,Athletico-PR,14,0.63,459,,15,0,9
6108,Corinthians,19,0.58,508,,15,0,7
6108,Atletico-MG,9,0.42,376,,10,4,7
6109,Ponte Preta,9,0.32,204,,11,0,3
6109,Vitoria,24,0.68,444,,19,3,10
6110,Coritiba,12,0.38,281,,16,0,4
6110,Sao Paulo,9,0.62,485,,12,1,8
6111,Cruzeiro,21,0.67,572,,16,2,11
6111,Vasco,9,0.33,295,,20,1,3
6112,Gremio,10,0.51,524,,14,1,4
6112,Atletico-GO,15,0.49,506,,16,0,7
6113,Flamengo,28,0.58,512,,14,0,7
6113,Santos,3,0.42,398,,17,0,1
6114,Bahia,14,0.62,431,,16,1,9
6114,Chapecoense,9,0.38,283,,21,1,5
6115,Palmeiras,11,0.63,533,,19,0,8
6115,Botafogo-RJ,14,0.37,315,,17,1,4
6116,Atletico-MG,22,0.63,492,,17,4,7
6116,Gremio,9,0.37,298,,20,1,2
6117,Botafogo-RJ,13,0.44,348,,13,3,4
6117,Cruzeiro,8,0.56,439,,28,1,5
6118,Santos,20,0.57,576,,17,3,3
6118,Avai,14,0.43,426,,11,0,7
6119,Sport,9,0.47,429,,19,6,10
6119,Corinthians,9,0.53,504,,18,1,0
6120,Vitoria,18,0.44,366,,17,0,4
6120,Flamengo,12,0.56,472,,13,2,2
6121,Atletico-GO,11,0.37,284,,16,2,4
6121,Fluminense,17,0.63,462,,18,1,13
6122,Sao Paulo,13,0.61,450,,20,1,8
6122,Bahia,10,0.39,299,,29,2,0
6123,Chapecoense,15,0.47,313,,18,0,12
6123,Coritiba,13,0.53,350,,11,4,6
6124,Vasco,14,0.49,333,,18,2,5
6124,Ponte Preta,10,0.51,326,,16,0,4
6125,Athletico-PR,10,0.35,332,,16,2,6
6125,Palmeiras,17,0.65,613,,14,1,5
6126,Cruzeiro,12,0.4,425,0.81,20,0,7
6126,Gremio,6,0.6,649,0.86,15,3,4
6127,Vitoria,21,0.66,545,0.88,24,2,4
6127,Flamengo,10,0.34,286,0.72,10,2,5
6128,Santos,22,0.54,532,0.9,7,1,4
6128,Ceara,10,0.46,472,0.85,5,0,2
6129,America-MG,14,0.38,363,0.76,11,4,2
6129,Sport,15,0.62,580,0.85,12,3,6
6130,Vasco,19,0.67,596,0.88,11,3,9
6130,Atletico-MG,11,0.33,321,0.78,18,3,3
6131,Internacional,13,0.45,412,0.75,16,1,4
6131,Bahia,12,0.55,491,0.82,18,1,3
6132,Corinthians,11,0.65,515,0.84,14,0,6
6132,Fluminense,13,0.35,293,0.73,15,0,2
6133,Athletico-PR,18,0.7,646,0.92,10,3,3
6133,Chapecoense,14,0.3,271,0.77,16,1,9
6134,Sao Paulo,10,0.52,480,0.86,20,3,7
6134,Parana,7,0.48,446,0.84,15,2,7
6135,Botafogo-RJ,13,0.46,409,0.8,7,0,8
6135,Palmeiras,7,0.54,498,0.81,23,0,3
6136,Bahia,12,0.54,395,0.84,29,2,7
6136,Santos,8,0.46,352,0.8,21,5,6
6137,Flamengo,14,0.49,345,0.82,15,1,6
6137,America-MG,18,0.51,345,0.79,17,0,12
6138,Parana,17,0.48,413,0.84,16,2,5
6138,Corinthians,9,0.52,467,0.82,16,1,2
6139,Ceara,14,0.51,497,0.85,12,1,7
6139,Sao Paulo,11,0.49,476,0.86,7,1,7
6140,Atletico-MG,12,0.61,497,0.86,22,6,6
6140,Vitoria,11,0.39,321,0.78,19,1,5
6141,Fluminense,3,0.31,273,0.69,13,0,1
6141,Cruzeiro,16,0.69,576,0.85,19,3,7
6142,Chapecoense,10,0.36,306,0.75,13,2,3
6142,Vasco,17,0.64,559,0.84,8,2,3
6143,Palmeiras,13,0.44,390,0.79,14,0,8
6143,Internacional,7,0.56,483,0.81,15,2,9
6144,Gremio,22,0.49,587,0.86,9,3,7
6144,Athletico-PR,7,0.51,602,0.85,15,1,4
6145,Sport,20,0.51,391,0.77,14,2,10
6145,Botafogo-RJ,10,0.49,375,0.77,15,0,7
6146,Botafogo-RJ,19,0.56,464,0.85,14,0,10
6146,Gremio,9,0.44,388,0.79,12,2,4
6147,Bahia,23,0.34,334,0.83,22,2,8
6147,Athletico-PR,9,0.66,640,0.88,12,1,2
6148,Ceara,8,0.48,401,0.88,18,1,2
6148,Flamengo,18,0.52,431,0.86,12,3,5
6149,Palmeiras,16,0.72,589,0.85,17,2,14
6149,Chapecoense,7,0.28,237,0.71,17,2,1
6150,Parana,28,0.7,575,0.85,14,2,8
6150,Sport,10,0.3,261,0.63,15,3,1
6151,Atletico-MG,18,0.58,556,0.88,25,2,10
6151,Corinthians,5,0.42,413,0.8,15,0,0
6152,Fluminense,12,0.55,370,0.8,17,2,7
6152,Sao Paulo,14,0.45,316,0.73,16,0,8
6153,Internacional,22,0.59,462,0.83,15,5,18
6153,Cruzeiro,8,0.41,350,0.77,14,1,4
6154,America-MG,15,0.4,305,0.68,14,0,8
6154,Vitoria,14,0.6,445,0.79,12,3,7
6156,Vasco,18,0.67,557,0.86,14,5,3
6156,America-MG,4,0.33,282,0.7,24,0,3
6157,Sao Paulo,7,0.38,317,0.77,17,2,6
6157,Atletico-MG,9,0.62,535,0.87,14,2,7
6158,Corinthians,14,0.62,585,0.89,12,2,12
6158,Ceara,4,0.38,380,0.82,20,3,2
6159,Flamengo,17,0.58,470,0.86,12,1,6
6159,Internacional,11,0.42,345,0.82,15,0,6
6160,Cruzeiro,23,0.52,417,0.82,19,5,8
6160,Botafogo-RJ,7,0.48,395,0.8,12,1,6
6161,Athletico-PR,9,0.62,619,0.89,10,3,3
6161,Palmeiras,15,0.38,389,0.77,15,1,6
6162,Vitoria,7,0.34,274,0.72,18,3,3
6162,Fluminense,18,0.66,517,0.84,7,1,9
6163,Gremio,18,0.64,657,0.9,15,0,8
6163,Santos,8,0.36,370,0.83,22,1,1
6164,Sport,20,0.47,343,0.76,18,1,9
6164,Bahia,7,0.53,393,0.78,21,0,7
6165,Chapecoense,13,0.53,373,0.73,10,0,6
6165,Parana,18,0.47,338,0.71,16,1,4
6166,Gremio,11,0.78,721,0.89,13,0,11
6166,Internacional,5,0.22,212,0.65,24,0,1
6167,Cruzeiro,15,0.56,481,0.86,18,4,7
6167,Sport,10,0.44,389,0.82,16,2,4
6168,Athletico-PR,18,0.63,607,0.88,15,1,6
6168,Atletico-MG,23,0.37,358,0.79,16,0,10
6169,Vasco,20,0.63,472,0.8,16,1,7
6169,Vitoria,9,0.37,289,0.69,19,1,2
6170,Corinthians,11,0.53,409,0.79,15,0,10
6170,Palmeiras,10,0.47,366,0.74,21,2,3
6171,Bahia,11,0.48,378,0.78,20,1,3
6171,Sao Paulo,10,0.52,392,0.76,14,1,3
6172,Chapecoense,11,0.42,327,0.79,18,1,3
6172,Flamengo,14,0.58,437,0.82,17,3,7
6173,Santos,10,0.57,545,0.87,12,4,6
6173,Parana,14,0.43,419,0.86,14,0,5
6174,Botafogo-RJ,8,0.41,328,0.77,12,2,5
6174,Fluminense,22,0.59,465,0.84,12,2,9
6175,Ceara,24,0.65,516,0.84,16,2,8
6175,America-MG,11,0.35,287,0.68,18,3,2
6176,Atletico-MG,18,0.69,588,0.86,13,0,3
6176,Cruzeiro,11,0.31,260,0.75,15,1,6
6177,Flamengo,11,0.61,462,0.82,16,3,6
6177,Vasco,16,0.39,298,0.76,24,0,11
6178,Palmeiras,14,0.53,438,0.8,17,4,5
6178,Bahia,13,0.47,393,0.8,13,1,4
6179,Vitoria,14,0.41,351,0.77,11,0,7
6179,Ceara,16,0.59,508,0.84,17,1,4
6180,Sao Paulo,14,0.39,341,0.75,13,2,4
6180,Santos,7,0.61,557,0.82,6,1,2
6181,America-MG,14,0.43,422,0.81,20,1,5
6181,Botafogo-RJ,9,0.57,553,0.85,11,5,2
6182,Parana,6,0.25,246,0.71,16,0,1
6182,Gremio,8,0.75,719,0.9,18,1,9
6183,Sport,14,0.44,436,0.85,18,1,3
6183,Corinthians,5,0.56,562,0.88,17,2,5
6184,Fluminense,14,0.32,294,0.75,13,2,3
6184,Athletico-PR,18,0.68,612,0.87,18,1,6
6185,Internacional,13,0.49,450,0.82,14,2,2
6185,Chapecoense,10,0.51,462,0.81,15,0,2
6186,Fluminense,11,0.45,387,0.79,21,1,1
6186,Chapecoense,16,0.55,445,0.82,14,0,6
6187,Palmeiras,16,0.61,501,0.79,17,4,9
6187,Sport,13,0.39,324,0.7,10,0,3
6188,Atletico-MG,18,0.68,599,0.86,15,0,14
6188,Flamengo,7,0.32,306,0.78,13,4,1
6189,Parana,15,0.31,296,0.79,8,1,10
6189,Athletico-PR,6,0.69,673,0.9,14,1,4
6190,Internacional,19,0.55,500,0.87,13,2,12
6190,Corinthians,4,0.45,437,0.81,10,0,2
6191,Bahia,14,0.52,460,0.83,20,3,4
6191,Vasco,6,0.48,442,0.79,16,2,2
6192,Santos,16,0.55,496,0.84,12,0,5
6192,Cruzeiro,17,0.45,407,0.82,12,0,7
6193,Botafogo-RJ,8,0.59,497,0.8,10,6,6
6193,Vitoria,6,0.41,359,0.72,18,2,1
6194,Ceara,11,0.4,411,0.83,15,1,6
6194,Gremio,11,0.6,638,0.89,13,0,3
6195,America-MG,12,0.56,427,0.8,22,2,9
6195,Sao Paulo,12,0.44,337,0.73,19,5,7
6196,Vasco,13,0.51,399,0.78,24,0,4
6196,Parana,10,0.49,392,0.8,18,4,2
6197,Vitoria,22,0.45,333,0.76,14,2,10
6197,Internacional,11,0.55,415,0.79,12,2,4
6198,Sport,15,0.4,355,0.81,14,3,1
6198,Atletico-MG,13,0.6,540,0.86,10,5,3
6199,Chapecoense,20,0.47,342,0.8,17,1,9
6199,Ceara,9,0.53,414,0.79,13,1,2
6200,Sao Paulo,15,0.4,326,0.72,19,3,3
6200,Botafogo-RJ,11,0.6,467,0.81,16,1,3
6201,Gremio,20,0.7,632,0.88,19,2,8
6201,Fluminense,6,0.3,278,0.68,13,0,0
6202,Cruzeiro,8,0.51,439,0.79,26,3,3
6202,Palmeiras,6,0.49,439,0.8,18,1,3
6203,Flamengo,16,0.57,588,0.85,10,0,4
6203,Bahia,17,0.43,440,0.86,7,2,5
6204,Corinthians,12,0.6,619,0.88,14,2,1
6204,America-MG,13,0.4,409,0.79,13,1,4
6205,Athletico-PR,17,0.42,446,0.82,14,2,4
6205,Santos,17,0.58,610,0.89,6,1,7
6206,Internacional,18,0.56,457,0.74,14,2,14
6206,Sport,11,0.44,396,0.73,14,2,3
6207,Atletico-MG,22,0.72,568,0.87,15,0,6
6207,Chapecoense,7,0.28,225,0.72,19,6,3
6208,Vasco,14,0.73,668,0.87,12,0,4
6208,Botafogo-RJ,13,0.27,238,0.65,16,0,7
6209,Palmeiras,8,0.48,303,0.77,22,2,5
6209,Sao Paulo,8,0.52,326,0.77,23,0,9
6210,Flamengo,19,0.53,462,0.87,14,1,8
6210,Corinthians,15,0.47,417,0.85,18,0,7
6211,Bahia,15,0.57,467,0.81,18,0,5
6211,Gremio,10,0.43,372,0.8,16,4,1
6212,America-MG,21,0.42,391,0.78,9,1,9
6212,Athletico-PR,7,0.58,548,0.83,15,4,5
6213,Santos,21,0.57,447,0.87,12,5,8
6213,Vitoria,14,0.43,329,0.81,16,0,11
6214,Ceara,9,0.42,405,0.84,13,1,1
6214,Cruzeiro,13,0.58,563,0.88,15,4,6
6215,Parana,12,0.39,323,0.75,14,2,4
6215,Fluminense,13,0.61,487,0.83,16,3,7
6216,Sao Paulo,9,0.48,397,0.76,30,0,6
6216,Internacional,13,0.52,449,0.77,8,1,3
6217,Vitoria,14,0.47,369,0.73,20,2,3
6217,Chapecoense,11,0.53,403,0.77,15,1,5
6218,Botafogo-RJ,18,0.57,463,0.85,17,2,4
6218,Ceara,7,0.43,365,0.8,17,2,4
6219,Corinthians,14,0.51,425,0.87,12,2,8
6219,Santos,19,0.49,421,0.84,15,3,11
6220,Sport,10,0.33,291,0.77,13,0,1
6220,Athletico-PR,10,0.67,573,0.87,20,2,6
6221,Gremio,14,0.53,449,0.83,13,0,5
6221,Palmeiras,9,0.47,414,0.81,30,1,7
6222,Cruzeiro,18,0.66,533,0.85,8,1,12
6222,Vasco,5,0.34,297,0.66,14,3,1
6223,Parana,12,0.46,412,0.75,17,1,3
6223,Bahia,10,0.54,457,0.81,18,2,6
6224,Fluminense,11,0.53,409,0.86,16,0,10
6224,Flamengo,9,0.47,383,0.82,7,1,7
6225,America-MG,17,0.47,434,0.82,13,3,11
6225,Atletico-MG,12,0.53,504,0.83,7,1,6
6226,Athletico-PR,14,0.62,509,0.85,15,1,5
6226,Sao Paulo,9,0.38,318,0.78,18,3,3
6227,Chapecoense,10,0.44,338,0.73,22,3,3
6227,Cruzeiro,8,0.56,432,0.81,17,4,6
6228,Vasco,13,0.4,382,0.79,27,1,1
6228,Sport,13,0.6,546,0.84,10,4,2
6229,Corinthians,18,0.64,499,0.82,14,4,10
6229,Vitoria,13,0.36,287,0.75,19,0,6
6230,Atletico-MG,16,0.51,493,0.89,15,3,4
6230,Fluminense,15,0.49,479,0.87,9,0,7
6231,Bahia,21,0.6,463,0.82,24,3,13
6231,Botafogo-RJ,12,0.4,340,0.72,9,0,1
6232,Gremio,12,0.63,586,0.86,14,0,7
6232,America-MG,10,0.37,357,0.78,13,0,4
6233,Ceara,17,0.42,358,0.78,15,1,4
6233,Palmeiras,9,0.58,505,0.82,12,2,4
6234,Flamengo,11,0.63,601,0.91,11,1,9
6234,Parana,7,0.37,357,0.85,8,1,5
6235,Santos,15,0.61,535,0.85,10,1,7
6235,Internacional,14,0.39,348,0.8,20,1,2
6236,Sao Paulo,14,0.57,454,0.83,24,5,6
6236,Vitoria,9,0.43,362,0.81,17,1,1
6237,America-MG,12,0.49,413,0.84,13,2,3
6237,Chapecoense,10,0.51,417,0.82,15,1,8
6238,Fluminense,13,0.48,501,0.88,16,1,2
6238,Santos,6,0.52,528,0.88,12,3,7
6239,Sport,10,0.52,476,0.84,14,0,4
6239,Gremio,5,0.48,455,0.8,16,2,2
6240,Parana,7,0.43,365,0.8,23,1,3
6240,Cruzeiro,10,0.57,471,0.82,23,4,4
6241,Palmeiras,15,0.45,340,0.79,21,0,4
6241,Flamengo,13,0.55,408,0.84,18,0,6
6242,Botafogo-RJ,21,0.37,332,0.81,11,0,8
6242,Athletico-PR,20,0.63,554,0.89,9,1,9
6243,Bahia,22,0.4,333,0.78,19,1,7
6243,Corinthians,11,0.6,510,0.84,11,2,8
6244,Internacional,14,0.54,472,0.83,13,3,4
6244,Vasco,10,0.46,402,0.76,11,0,7
6245,Atletico-MG,22,0.68,672,0.88,10,2,8
6245,Ceara,7,0.32,314,0.82,10,3,5
6246,Ceara,17,0.33,291,0.79,15,0,6
6246,Sport,11,0.67,575,0.87,12,2,5
6247,Vitoria,13,0.52,382,0.82,24,1,5
6247,Parana,7,0.48,368,0.76,22,2,5
6248,Corinthians,8,0.49,424,0.82,19,0,3
6248,Botafogo-RJ,24,0.51,421,0.8,13,1,10
6249,Gremio,23,0.61,648,0.89,10,1,5
6249,Atletico-MG,4,0.39,424,0.83,19,1,2
6250,Flamengo,26,0.71,552,0.86,11,0,9
6250,Sao Paulo,16,0.29,228,0.7,17,3,5
6251,Chapecoense,5,0.49,399,0.8,12,1,5
6251,Bahia,11,0.51,420,0.85,19,1,3
6252,Cruzeiro,15,0.54,521,0.85,11,3,3
6252,America-MG,8,0.46,453,0.83,8,1,5
6253,Vasco,16,0.54,425,0.79,21,1,2
6253,Fluminense,14,0.46,362,0.79,21,1,4
6254,Santos,17,0.49,410,0.86,15,1,8
6254,Palmeiras,13,0.51,429,0.82,16,0,2
6255,Athletico-PR,20,0.53,436,0.85,11,2,4
6255,Internacional,14,0.47,388,0.82,16,1,6
6256,Flamengo,9,0.57,497,0.81,17,0,1
6256,Botafogo-RJ,17,0.43,357,0.77,15,2,6
6257,Sao Paulo,18,0.46,315,0.8,9,2,10
6257,Corinthians,12,0.54,377,0.84,21,0,7
6258,Vasco,9,0.33,269,0.69,12,0,8
6258,Gremio,17,0.67,521,0.85,17,2,10
6259,Palmeiras,10,0.44,405,0.8,20,4,2
6259,Atletico-MG,14,0.56,506,0.82,18,4,7
6260,Parana,13,0.38,337,0.72,23,4,3
